entrezgene_id,hgnc_symbol,mirna1,mirna2,Lancaster_XY_Z,is_mrna_tf,mirna1Literature,mirna2Literature,mrnaLiterature,miRNA1_mRNA_DB,miRNA2_mRNA_DB,miRNA1_pvalue,miRNA1_logFC,miRNA2_pvalue,miRNA2_logFC,mRNA_pvalue,mRNA_logFC,BH_pvalues_adjusted,BH_rejected
1272,CNTN1,hsa-mir-33a-5p,hsa-mir-33b-5p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/16510572'>PubMedLink</a>,tarbase,tarbase,0.588365208434337,-0.183189084633481,0.473137109166589,0.478041679106905,0.993848343949298,-0.00139252942666845,0.00999285714285714,TRUE
1291,COL6A1,hsa-mir-7-5p,hsa-mir-129-2-3p,0.0045,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/31268154'>PubMedLink</a>,tarbase,tarbase,0.0441592006962438,0.907534284364248,0.380336498191205,0.447100063535973,0.934238110436501,-0.0129854329752334,0.04449116607773851,TRUE
1293,COL6A3,hsa-mir-3200-3p,hsa-mir-7-5p,0.0015,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/21719059'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24002763'>PubMedLink</a>",tarbase,tarbase,0.908533829285735,-0.0663113540139399,0.0441592006962438,0.907534284364248,0.976783815461854,-0.00467318599420699,0.02197382198952879,TRUE
1718,DHCR24,hsa-mir-129-2-3p,hsa-mir-103a-2-5p,0.005,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/27661003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28060884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31289003'>PubMedLink</a>",tarbase,tarbase,0.380336498191205,0.447100063535973,0.0517712811101425,-0.953498226933712,0.919502006372056,-0.0163780600683825,0.04678929765886287,TRUE
1718,DHCR24,hsa-mir-642a-5p,hsa-mir-7-5p,5e-4,FALSE,NA,<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>,"<a href='https://pubmed.ncbi.nlm.nih.gov/27661003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28060884'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31289003'>PubMedLink</a>",mirtarbase,tarbase,0.99664350381264,0.00168828208495427,0.0441592006962438,0.907534284364248,0.919502006372056,-0.0163780600683825,0.00999285714285714,TRUE
2131,EXT1,hsa-mir-141-3p,hsa-mir-1224-5p,5e-4,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/18000363'>PubMedLink</a>,tarbase,tarbase,0.165724545091476,0.335811875574651,0.0870161237646326,0.937036684857043,0.935166727784924,0.0140398657746481,0.00999285714285714,TRUE
2247,FGF2,hsa-mir-203a-3p,hsa-mir-192-5p,0.002,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/11299793'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11562741'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12136423'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12377649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12448000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12448000'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12579092'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16905765'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17478553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17478553'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17569023'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18829480'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24503018'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/27080571'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29492715'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30035358'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/8568589'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9196438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9398995'>PubMedLink</a>",mirtarbase tarbase,mirtarbase tarbase,0.0550834098950881,0.440724584031878,0.0515119998319784,0.405432610813945,0.860063198171681,-0.0327226196018488,0.02614953271028037,TRUE
3662,IRF4,hsa-mir-19a-3p,hsa-mir-103a-2-5p,0.0085,TRUE,NA,NA,NA,tarbase,tarbase,0.442829455873115,-0.239962697757447,0.0517712811101425,-0.953498226933712,0.504443681977201,-0.127525739131159,0.06445257452574527,FALSE
3977,LIFR,hsa-mir-19a-3p,hsa-mir-103a-2-5p,0.003,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/27375070'>PubMedLink</a>,tarbase,mirtarbase tarbase,0.442829455873115,-0.239962697757447,0.0517712811101425,-0.953498226933712,0.675273552423711,-0.0765155226437809,0.0344016393442623,TRUE
4170,MCL1,hsa-mir-96-5p,hsa-mir-139-5p,0.0095,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/18297287'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19288493'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19654003'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19782681'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/20004446'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21596068'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/21880146'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24019208'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24025188'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24213797'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/28692117'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29348852'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30890228'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31467029'>PubMedLink</a>",tarbase,mirtarbase tarbase,0.773386012982795,0.10647438394075,0.431217541963223,-0.218194133801926,0.993651272659149,-0.00124637973405763,0.06886269430051813,FALSE
4810,NHS,hsa-mir-3909,hsa-mir-9-3p,0.0075,FALSE,NA,NA,<a href='https://pubmed.ncbi.nlm.nih.gov/29272281'>PubMedLink</a>,mirtarbase,mirtarbase,0.734702559885626,-0.265429623734638,0.378265604018643,0.737087496083063,0.65131832940855094,0.0857776511388516,0.06082608695652174,FALSE
5042,PABPC3,hsa-mir-139-5p,hsa-mir-33b-5p,0.0075,FALSE,NA,NA,NA,tarbase,mirtarbase,0.431217541963223,-0.218194133801926,0.473137109166589,0.478041679106905,0.658596376534526,-0.0929425874511934,0.06082608695652174,FALSE
5569,PKIA,hsa-mir-429,hsa-mir-106a-5p,5e-4,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gPAAD/30314698'>PubMedLink</a>,NA,NA,tarbase,tarbase,0.0782101766132573,0.497102090464525,0.259173579915578,-0.454007969514484,0.927784943659251,-0.0165827397801901,0.00999285714285714,TRUE
5618,PRLR,hsa-mir-203a-3p,hsa-mir-205-5p,0.0085,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19633648'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23362007'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31786131'>PubMedLink</a>",tarbase,mirtarbase,0.0550834098950881,0.440724584031878,0.0825191742024489,1.26832483197256,0.534023255639861,0.128315852694881,0.06445257452574527,FALSE
5618,PRLR,hsa-mir-96-5p,hsa-mir-203a-3p,0.0035,FALSE,NA,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/19633648'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23362007'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31786131'>PubMedLink</a>",tarbase,tarbase,0.773386012982795,0.10647438394075,0.0550834098950881,0.440724584031878,0.534023255639861,0.128315852694881,0.03825390625,TRUE
5865,RAB3B,hsa-mir-33a-5p,hsa-mir-483-3p,0.006,FALSE,NA,NA,NA,tarbase,mirtarbase,0.588365208434337,-0.183189084633481,0.711419425434045,-0.216837208067697,0.376876274243073,0.170530439387416,0.0532952380952381,FALSE
6275,S100A4,hsa-mir-7-5p,hsa-mir-194-3p,0.0075,FALSE,<a href='https://pubmed.ncbi.nlm.nih.gPAAD/29408481'>PubMedLink</a>,NA,"<a href='https://pubmed.ncbi.nlm.nih.gov/10210535'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/10601379'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11029520'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11106237'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11786397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11786397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/11786397'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12239456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12239456'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/12887505'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16367903'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16685438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/16685438'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17032501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17032501'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/17786304'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/18350635'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19653048'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/19799859'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/22761930'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23026527'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/23085231'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24215488'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/24732359'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25072505'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/25677816'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/29578167'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/30570546'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31526392'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/31611961'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7660250'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7845688'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/7889533'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9759649'>PubMedLink</a>
<a href='https://pubmed.ncbi.nlm.nih.gov/9815629'>PubMedLink</a>",tarbase,tarbase,0.0441592006962438,0.907534284364248,0.0232170923423631,0.859199203957088,0.833642999564434,0.0329753731481307,0.06082608695652174,FALSE
